datetime,temperature,humidity,dew_point,feels_like,precip,rain,pressure_msl,pressure_surface,cloud,wind_speed,wind_dir,wind_gust,hour_sin,hour_cos,day_sin,day_cos,month,is_weekend
2025-05-23 18:00:00,28.5,79,24.4,33.2,0.1,0.1,1006.4,1005.5,100,11.0,238,26.6,-1.0,-1.8369701987210297e-16,0.6300720909843687,-0.7765366444428655,5,0.0
2025-05-23 19:00:00,27.6,85,24.9,33.3,0.0,0.0,1006.9,1006.0,100,6.9,227,24.5,-0.9659258262890684,0.2588190451025203,0.6300720909843687,-0.7765366444428655,5,0.0
2025-05-23 20:00:00,27.1,89,25.1,32.8,0.0,0.0,1007.6,1006.7,100,7.5,213,15.8,-0.8660254037844386,0.5000000000000001,0.6300720909843687,-0.7765366444428655,5,0.0
2025-05-23 21:00:00,25.8,92,24.4,31.5,1.2,1.2,1008.9,1008.0,100,3.6,288,18.0,-0.7071067811865477,0.7071067811865474,0.6300720909843687,-0.7765366444428655,5,0.0
2025-05-23 22:00:00,25.5,95,24.6,31.8,0.0,0.0,1008.8,1007.9,100,1.5,7,9.0,-0.5000000000000004,0.8660254037844384,0.6300720909843687,-0.7765366444428655,5,0.0
2025-05-23 23:00:00,25.4,96,24.6,31.5,0.0,0.0,1009.1,1008.2,100,2.6,321,6.1,-0.25881904510252157,0.9659258262890681,0.6300720909843687,-0.7765366444428655,5,0.0
2025-05-24 00:00:00,25.2,96,24.6,31.1,0.0,0.0,1009.1,1008.2,100,4.1,347,8.6,0.0,1.0,0.6166212130956382,-0.7872599821916922,5,1.0
2025-05-24 01:00:00,24.9,98,24.5,30.5,0.0,0.0,1008.9,1008.0,96,5.2,348,10.8,0.25881904510252074,0.9659258262890683,0.6166212130956382,-0.7872599821916922,5,1.0
2025-05-24 02:00:00,24.9,98,24.5,30.6,0.0,0.0,1008.5,1007.6,97,4.6,347,10.8,0.49999999999999994,0.8660254037844387,0.6166212130956382,-0.7872599821916922,5,1.0
2025-05-24 03:00:00,24.8,97,24.4,30.3,0.0,0.0,1008.2,1007.3,100,5.6,356,10.8,0.7071067811865475,0.7071067811865476,0.6166212130956382,-0.7872599821916922,5,1.0
2025-05-24 04:00:00,24.6,96,24.0,29.9,0.0,0.0,1008.1,1007.2,100,5.7,351,12.6,0.8660254037844386,0.5000000000000001,0.6166212130956382,-0.7872599821916922,5,1.0
2025-05-24 05:00:00,24.5,96,23.8,29.7,0.0,0.0,1008.3,1007.4,100,5.2,4,10.8,0.9659258262890683,0.25881904510252074,0.6166212130956382,-0.7872599821916922,5,1.0
2025-05-24 06:00:00,24.4,96,23.8,30.0,0.0,0.0,1009.1,1008.2,100,2.7,90,10.8,1.0,6.123233995736766e-17,0.6166212130956382,-0.7872599821916922,5,1.0
2025-05-24 07:00:00,25.2,91,23.6,30.7,0.1,0.1,1010.0,1009.1,100,2.8,75,8.6,0.9659258262890683,-0.25881904510252063,0.6166212130956382,-0.7872599821916922,5,1.0
2025-05-24 08:00:00,26.1,80,22.5,30.0,0.0,0.0,1010.4,1009.5,100,9.0,43,23.0,0.8660254037844387,-0.4999999999999998,0.6166212130956382,-0.7872599821916922,5,1.0
2025-05-24 09:00:00,28.1,75,23.2,32.6,0.1,0.1,1010.8,1009.9,99,7.3,20,20.5,0.7071067811865476,-0.7071067811865475,0.6166212130956382,-0.7872599821916922,5,1.0
2025-05-24 10:00:00,29.1,66,22.0,32.6,0.1,0.1,1010.7,1009.8,68,10.2,23,27.4,0.49999999999999994,-0.8660254037844387,0.6166212130956382,-0.7872599821916922,5,1.0
2025-05-24 11:00:00,30.9,58,21.8,35.3,0.1,0.1,1010.6,1009.7,97,10.5,27,30.6,0.258819045102521,-0.9659258262890682,0.6166212130956382,-0.7872599821916922,5,1.0
2025-05-24 12:00:00,31.5,54,20.9,35.1,0.0,0.0,1010.5,1009.6,89,10.1,22,30.6,1.2246467991473532e-16,-1.0,0.6166212130956382,-0.7872599821916922,5,1.0
2025-05-24 13:00:00,31.9,51,20.4,35.3,0.0,0.0,1010.0,1009.1,100,10.7,29,31.0,-0.2588190451025208,-0.9659258262890683,0.6166212130956382,-0.7872599821916922,5,1.0
2025-05-24 14:00:00,30.9,53,20.1,33.2,0.0,0.0,1009.5,1008.6,100,10.9,19,31.0,-0.4999999999999997,-0.8660254037844388,0.6166212130956382,-0.7872599821916922,5,1.0
2025-05-24 15:00:00,30.8,54,20.4,33.6,0.0,0.0,1009.2,1008.3,96,8.6,360,28.8,-0.7071067811865471,-0.7071067811865479,0.6166212130956382,-0.7872599821916922,5,1.0
2025-05-24 16:00:00,30.7,55,20.5,33.5,0.0,0.0,1008.9,1008.0,99,8.8,4,24.5,-0.8660254037844384,-0.5000000000000004,0.6166212130956382,-0.7872599821916922,5,1.0
2025-05-24 17:00:00,30.1,57,20.5,32.8,0.0,0.0,1008.9,1008.0,100,10.0,14,25.6,-0.9659258262890683,-0.25881904510252063,0.6166212130956382,-0.7872599821916922,5,1.0
2025-05-24 18:00:00,29.0,60,20.5,31.7,0.0,0.0,1009.3,1008.4,100,9.2,12,25.2,-1.0,-1.8369701987210297e-16,0.6166212130956382,-0.7872599821916922,5,1.0
2025-05-24 19:00:00,28.1,62,20.2,30.5,0.0,0.0,1009.9,1009.0,100,10.6,21,24.1,-0.9659258262890684,0.2588190451025203,0.6166212130956382,-0.7872599821916922,5,1.0
2025-05-24 20:00:00,27.0,60,18.8,28.6,0.0,0.0,1011.0,1010.1,100,12.0,33,27.7,-0.8660254037844386,0.5000000000000001,0.6166212130956382,-0.7872599821916922,5,1.0
2025-05-24 21:00:00,24.6,81,21.2,27.6,0.0,0.0,1012.5,1011.6,96,10.3,19,26.6,-0.7071067811865477,0.7071067811865474,0.6166212130956382,-0.7872599821916922,5,1.0
2025-05-24 22:00:00,24.5,77,20.1,26.8,0.0,0.0,1013.2,1012.3,100,11.5,35,24.8,-0.5000000000000004,0.8660254037844384,0.6166212130956382,-0.7872599821916922,5,1.0
2025-05-24 23:00:00,24.3,71,18.6,25.6,0.0,0.0,1013.5,1012.6,100,12.7,38,28.1,-0.25881904510252157,0.9659258262890681,0.6166212130956382,-0.7872599821916922,5,1.0
2025-05-25 00:00:00,23.9,65,17.0,24.5,0.0,0.0,1013.4,1012.5,100,13.0,37,29.9,0.0,1.0,0.6029878670694714,-0.7977503570459932,5,1.0
2025-05-25 01:00:00,23.2,65,16.4,23.7,0.0,0.0,1013.1,1012.2,100,12.4,39,30.6,0.25881904510252074,0.9659258262890683,0.6029878670694714,-0.7977503570459932,5,1.0
2025-05-25 02:00:00,22.9,67,16.5,23.5,0.0,0.0,1012.5,1011.6,100,11.2,38,27.0,0.49999999999999994,0.8660254037844387,0.6029878670694714,-0.7977503570459932,5,1.0
2025-05-25 03:00:00,22.6,69,16.7,23.4,0.0,0.0,1012.4,1011.5,100,10.5,37,23.8,0.7071067811865475,0.7071067811865476,0.6029878670694714,-0.7977503570459932,5,1.0
2025-05-25 04:00:00,22.5,71,17.0,23.4,0.0,0.0,1012.5,1011.6,92,10.2,36,21.6,0.8660254037844386,0.5000000000000001,0.6029878670694714,-0.7977503570459932,5,1.0
2025-05-25 05:00:00,22.4,71,16.8,23.2,0.0,0.0,1012.5,1011.6,100,10.5,37,22.7,0.9659258262890683,0.25881904510252074,0.6029878670694714,-0.7977503570459932,5,1.0
2025-05-25 06:00:00,22.5,70,16.8,23.2,0.0,0.0,1012.8,1011.9,100,11.0,38,23.0,1.0,6.123233995736766e-17,0.6029878670694714,-0.7977503570459932,5,1.0
2025-05-25 07:00:00,23.2,67,16.6,24.0,0.0,0.0,1013.4,1012.5,100,10.5,38,23.8,0.9659258262890683,-0.25881904510252063,0.6029878670694714,-0.7977503570459932,5,1.0
2025-05-25 08:00:00,24.2,62,16.5,24.8,0.0,0.0,1013.9,1013.0,98,11.7,37,28.4,0.8660254037844387,-0.4999999999999998,0.6029878670694714,-0.7977503570459932,5,1.0
2025-05-25 09:00:00,24.8,66,18.0,26.1,0.0,0.0,1014.5,1013.6,100,11.2,37,28.1,0.7071067811865476,-0.7071067811865475,0.6029878670694714,-0.7977503570459932,5,1.0
2025-05-25 10:00:00,25.1,65,18.1,26.2,0.0,0.0,1014.9,1014.0,100,12.8,29,31.7,0.49999999999999994,-0.8660254037844387,0.6029878670694714,-0.7977503570459932,5,1.0
2025-05-25 11:00:00,25.0,64,17.6,25.6,0.1,0.1,1015.1,1014.2,100,14.0,30,34.6,0.258819045102521,-0.9659258262890682,0.6029878670694714,-0.7977503570459932,5,1.0
2025-05-25 12:00:00,25.0,63,17.4,25.5,0.0,0.0,1015.1,1014.2,100,14.3,25,35.3,1.2246467991473532e-16,-1.0,0.6029878670694714,-0.7977503570459932,5,1.0
2025-05-25 13:00:00,24.6,61,16.6,25.1,0.0,0.0,1014.7,1013.8,100,12.8,29,35.3,-0.2588190451025208,-0.9659258262890683,0.6029878670694714,-0.7977503570459932,5,1.0
2025-05-25 14:00:00,24.9,58,15.9,25.2,0.0,0.0,1014.1,1013.2,100,11.9,30,31.7,-0.4999999999999997,-0.8660254037844388,0.6029878670694714,-0.7977503570459932,5,1.0
2025-05-25 15:00:00,25.0,55,15.1,24.9,0.0,0.0,1013.7,1012.8,100,12.0,35,31.0,-0.7071067811865471,-0.7071067811865479,0.6029878670694714,-0.7977503570459932,5,1.0
2025-05-25 16:00:00,25.1,55,15.6,25.1,0.0,0.0,1013.2,1012.3,100,13.0,42,32.8,-0.8660254037844384,-0.5000000000000004,0.6029878670694714,-0.7977503570459932,5,1.0
2025-05-25 17:00:00,24.6,57,15.6,24.6,0.0,0.0,1013.1,1012.2,100,12.8,34,32.4,-0.9659258262890683,-0.25881904510252063,0.6029878670694714,-0.7977503570459932,5,1.0
2025-05-25 18:00:00,23.7,60,15.6,23.7,0.0,0.0,1013.7,1012.8,100,13.1,42,32.0,-1.0,-1.8369701987210297e-16,0.6029878670694714,-0.7977503570459932,5,1.0
2025-05-25 19:00:00,23.5,63,16.0,23.8,0.0,0.0,1014.0,1013.1,100,12.0,50,31.0,-0.9659258262890684,0.2588190451025203,0.6029878670694714,-0.7977503570459932,5,1.0
2025-05-25 20:00:00,23.4,65,16.4,23.9,0.0,0.0,1014.5,1013.6,100,11.1,51,27.4,-0.8660254037844386,0.5000000000000001,0.6029878670694714,-0.7977503570459932,5,1.0
2025-05-25 21:00:00,23.2,65,16.2,23.9,0.0,0.0,1016.0,1015.1,100,9.6,30,22.0,-0.7071067811865477,0.7071067811865474,0.6029878670694714,-0.7977503570459932,5,1.0
2025-05-25 22:00:00,22.8,61,15.0,23.0,0.0,0.0,1016.1,1015.2,100,9.8,59,23.0,-0.5000000000000004,0.8660254037844384,0.6029878670694714,-0.7977503570459932,5,1.0
2025-05-25 23:00:00,22.4,65,15.4,22.9,0.0,0.0,1016.3,1015.4,100,8.9,43,22.3,-0.25881904510252157,0.9659258262890681,0.6029878670694714,-0.7977503570459932,5,1.0
2025-05-26 00:00:00,22.0,68,15.9,22.7,0.0,0.0,1015.9,1015.0,100,8.7,42,20.2,0.0,1.0,0.5891760872322963,-0.8080046647350754,5,0.0
2025-05-26 01:00:00,21.7,71,16.2,22.6,0.0,0.0,1015.2,1014.3,84,8.3,42,19.8,0.25881904510252074,0.9659258262890683,0.5891760872322963,-0.8080046647350754,5,0.0
2025-05-26 02:00:00,21.5,73,16.5,22.7,0.0,0.0,1014.4,1013.5,6,7.0,42,18.4,0.49999999999999994,0.8660254037844387,0.5891760872322963,-0.8080046647350754,5,0.0
2025-05-26 03:00:00,20.9,77,16.7,22.1,0.0,0.0,1014.0,1013.1,32,7.4,43,15.1,0.7071067811865475,0.7071067811865476,0.5891760872322963,-0.8080046647350754,5,0.0
2025-05-26 04:00:00,20.5,80,16.8,21.7,0.0,0.0,1013.9,1013.0,52,7.6,59,15.5,0.8660254037844386,0.5000000000000001,0.5891760872322963,-0.8080046647350754,5,0.0
2025-05-26 05:00:00,20.2,81,16.8,21.2,0.0,0.0,1013.9,1013.0,52,9.4,36,19.1,0.9659258262890683,0.25881904510252074,0.5891760872322963,-0.8080046647350754,5,0.0
2025-05-26 06:00:00,20.1,80,16.6,21.1,0.0,0.0,1014.5,1013.6,94,9.6,43,20.2,1.0,6.123233995736766e-17,0.5891760872322963,-0.8080046647350754,5,0.0
2025-05-26 07:00:00,21.4,74,16.5,22.4,0.0,0.0,1015.4,1014.5,60,8.7,38,20.9,0.9659258262890683,-0.25881904510252063,0.5891760872322963,-0.8080046647350754,5,0.0
2025-05-26 08:00:00,23.3,66,16.6,24.1,0.0,0.0,1015.8,1014.9,65,10.1,44,25.9,0.8660254037844387,-0.4999999999999998,0.5891760872322963,-0.8080046647350754,5,0.0
2025-05-26 09:00:00,23.6,64,16.3,24.4,0.0,0.0,1016.5,1015.6,100,9.2,40,24.1,0.7071067811865476,-0.7071067811865475,0.5891760872322963,-0.8080046647350754,5,0.0
2025-05-26 10:00:00,24.0,62,16.2,24.8,0.0,0.0,1016.8,1015.9,100,9.6,60,25.6,0.49999999999999994,-0.8660254037844387,0.5891760872322963,-0.8080046647350754,5,0.0
2025-05-26 11:00:00,26.8,53,16.4,27.6,0.0,0.0,1016.1,1015.2,78,10.5,83,29.9,0.258819045102521,-0.9659258262890682,0.5891760872322963,-0.8080046647350754,5,0.0
2025-05-26 12:00:00,29.6,46,16.8,32.8,0.0,0.0,1015.4,1014.5,100,8.0,72,30.2,1.2246467991473532e-16,-1.0,0.5891760872322963,-0.8080046647350754,5,0.0
2025-05-26 13:00:00,29.1,47,16.8,30.5,0.0,0.0,1014.9,1014.0,100,8.2,50,26.6,-0.2588190451025208,-0.9659258262890683,0.5891760872322963,-0.8080046647350754,5,0.0
2025-05-26 14:00:00,28.5,49,16.9,29.6,0.0,0.0,1014.1,1013.2,100,9.3,47,25.9,-0.4999999999999997,-0.8660254037844388,0.5891760872322963,-0.8080046647350754,5,0.0
2025-05-26 15:00:00,28.0,51,16.9,29.0,0.0,0.0,1013.3,1012.4,100,9.6,57,27.0,-0.7071067811865471,-0.7071067811865479,0.5891760872322963,-0.8080046647350754,5,0.0
2025-05-26 16:00:00,28.4,50,16.9,29.6,0.0,0.0,1012.9,1012.0,100,8.3,51,26.6,-0.8660254037844384,-0.5000000000000004,0.5891760872322963,-0.8080046647350754,5,0.0
2025-05-26 17:00:00,27.6,52,16.8,28.7,0.0,0.0,1012.7,1011.8,100,8.6,57,24.1,-0.9659258262890683,-0.25881904510252063,0.5891760872322963,-0.8080046647350754,5,0.0
2025-05-26 18:00:00,27.2,53,16.9,28.4,0.0,0.0,1013.0,1012.1,100,9.0,64,22.7,-1.0,-1.8369701987210297e-16,0.5891760872322963,-0.8080046647350754,5,0.0
2025-05-26 19:00:00,26.2,59,17.6,27.6,0.0,0.0,1013.1,1012.2,100,9.5,101,23.0,-0.9659258262890684,0.2588190451025203,0.5891760872322963,-0.8080046647350754,5,0.0
2025-05-26 20:00:00,25.1,67,18.5,26.8,0.0,0.0,1013.6,1012.7,100,10.1,114,24.1,-0.8660254037844386,0.5000000000000001,0.5891760872322963,-0.8080046647350754,5,0.0
2025-05-26 21:00:00,25.0,60,16.7,26.5,0.0,0.0,1014.4,1013.5,100,5.6,88,11.2,-0.7071067811865477,0.7071067811865474,0.5891760872322963,-0.8080046647350754,5,0.0
2025-05-26 22:00:00,24.0,65,17.0,25.5,0.0,0.0,1014.9,1014.0,95,7.2,84,14.4,-0.5000000000000004,0.8660254037844384,0.5891760872322963,-0.8080046647350754,5,0.0
2025-05-26 23:00:00,23.1,69,17.2,24.5,0.0,0.0,1015.4,1014.5,100,8.2,68,16.2,-0.25881904510252157,0.9659258262890681,0.5891760872322963,-0.8080046647350754,5,0.0
2025-05-27 00:00:00,22.8,72,17.5,24.4,0.0,0.0,1015.2,1014.3,96,7.5,57,16.6,0.0,1.0,0.5751899607119775,-0.8180198708443175,5,0.0
2025-05-27 01:00:00,22.4,76,17.9,24.0,0.0,0.0,1014.7,1013.8,96,8.4,65,16.9,0.25881904510252074,0.9659258262890683,0.5751899607119775,-0.8180198708443175,5,0.0
2025-05-27 02:00:00,22.1,82,18.9,24.3,0.0,0.0,1013.8,1012.9,99,7.8,71,16.9,0.49999999999999994,0.8660254037844387,0.5751899607119775,-0.8180198708443175,5,0.0
2025-05-27 03:00:00,22.1,85,19.6,24.8,0.0,0.0,1013.5,1012.6,100,7.0,64,15.8,0.7071067811865475,0.7071067811865476,0.5751899607119775,-0.8180198708443175,5,0.0
2025-05-27 04:00:00,22.0,87,19.7,24.3,0.0,0.0,1013.4,1012.5,100,9.3,56,18.7,0.8660254037844386,0.5000000000000001,0.5751899607119775,-0.8180198708443175,5,0.0
2025-05-27 05:00:00,22.0,84,19.2,24.1,0.0,0.0,1013.4,1012.5,100,9.5,69,19.4,0.9659258262890683,0.25881904510252074,0.5751899607119775,-0.8180198708443175,5,0.0
2025-05-27 06:00:00,22.0,83,19.0,24.1,0.0,0.0,1013.7,1012.8,77,9.0,70,19.4,1.0,6.123233995736766e-17,0.5751899607119775,-0.8180198708443175,5,0.0
2025-05-27 07:00:00,22.9,78,18.8,24.9,0.0,0.0,1014.2,1013.3,19,8.5,65,21.2,0.9659258262890683,-0.25881904510252063,0.5751899607119775,-0.8180198708443175,5,0.0
2025-05-27 08:00:00,24.8,68,18.4,26.5,0.0,0.0,1014.5,1013.6,79,9.3,75,25.2,0.8660254037844387,-0.4999999999999998,0.5751899607119775,-0.8180198708443175,5,0.0
2025-05-27 09:00:00,26.2,59,17.5,27.5,0.0,0.0,1014.6,1013.7,74,9.6,70,27.0,0.7071067811865476,-0.7071067811865475,0.5751899607119775,-0.8180198708443175,5,0.0
2025-05-27 10:00:00,27.4,54,17.4,28.6,0.0,0.0,1014.5,1013.6,71,9.4,70,28.1,0.49999999999999994,-0.8660254037844387,0.5751899607119775,-0.8180198708443175,5,0.0
2025-05-27 11:00:00,28.8,49,16.9,30.8,0.0,0.0,1014.5,1013.6,77,7.5,80,27.7,0.258819045102521,-0.9659258262890682,0.5751899607119775,-0.8180198708443175,5,0.0
2025-05-27 12:00:00,30.4,44,16.7,33.0,0.0,0.0,1014.1,1013.2,89,8.8,99,28.1,1.2246467991473532e-16,-1.0,0.5751899607119775,-0.8180198708443175,5,0.0
2025-05-27 13:00:00,30.3,44,16.6,31.9,0.0,0.0,1013.1,1012.2,43,9.7,94,29.5,-0.2588190451025208,-0.9659258262890683,0.5751899607119775,-0.8180198708443175,5,0.0
2025-05-27 14:00:00,30.9,43,16.8,32.6,0.0,0.0,1012.0,1011.1,25,11.3,104,32.4,-0.4999999999999997,-0.8660254037844388,0.5751899607119775,-0.8180198708443175,5,0.0
2025-05-27 15:00:00,30.5,44,16.9,31.9,0.0,0.0,1011.4,1010.5,26,13.5,111,36.7,-0.7071067811865471,-0.7071067811865479,0.5751899607119775,-0.8180198708443175,5,0.0
2025-05-27 16:00:00,29.3,49,17.4,29.9,0.0,0.0,1011.3,1010.4,25,14.1,109,37.8,-0.8660254037844384,-0.5000000000000004,0.5751899607119775,-0.8180198708443175,5,0.0
2025-05-27 17:00:00,28.2,56,18.6,29.5,0.0,0.0,1011.2,1010.3,14,13.3,98,37.4,-0.9659258262890683,-0.25881904510252063,0.5751899607119775,-0.8180198708443175,5,0.0
2025-05-27 18:00:00,27.3,61,19.2,28.9,0.0,0.0,1011.5,1010.6,75,12.9,96,34.2,-1.0,-1.8369701987210297e-16,0.5751899607119775,-0.8180198708443175,5,0.0
2025-05-27 19:00:00,26.2,67,19.6,28.2,0.0,0.0,1012.1,1011.2,99,11.3,99,32.0,-0.9659258262890684,0.2588190451025203,0.5751899607119775,-0.8180198708443175,5,0.0
2025-05-27 20:00:00,25.9,70,20.0,28.1,0.0,0.0,1012.3,1011.4,100,11.4,106,27.0,-0.8660254037844386,0.5000000000000001,0.5751899607119775,-0.8180198708443175,5,0.0
2025-05-27 21:00:00,25.1,75,20.3,27.7,0.0,0.0,1013.5,1012.6,100,10.2,108,24.8,-0.7071067811865477,0.7071067811865474,0.5751899607119775,-0.8180198708443175,5,0.0
2025-05-27 22:00:00,25.0,78,20.9,27.8,0.0,0.0,1013.5,1012.6,100,10.5,98,24.5,-0.5000000000000004,0.8660254037844384,0.5751899607119775,-0.8180198708443175,5,0.0
2025-05-27 23:00:00,24.8,80,21.1,27.4,0.0,0.0,1013.2,1012.3,98,12.3,94,28.4,-0.25881904510252157,0.9659258262890681,0.5751899607119775,-0.8180198708443175,5,0.0
2025-05-28 00:00:00,24.6,81,21.1,27.4,0.0,0.0,1012.9,1012.0,80,11.5,94,28.1,0.0,1.0,0.5610336262283677,-0.8277930117131022,5,0.0
2025-05-28 01:00:00,24.4,81,20.8,26.8,0.0,0.0,1011.8,1010.9,100,12.3,93,26.6,0.25881904510252074,0.9659258262890683,0.5610336262283677,-0.8277930117131022,5,0.0
2025-05-28 02:00:00,24.0,83,20.9,26.6,0.0,0.0,1011.1,1010.2,68,12.1,97,27.7,0.49999999999999994,0.8660254037844387,0.5610336262283677,-0.8277930117131022,5,0.0
2025-05-28 03:00:00,23.8,85,21.0,26.6,0.0,0.0,1010.8,1009.9,79,10.8,93,28.4,0.7071067811865475,0.7071067811865476,0.5610336262283677,-0.8277930117131022,5,0.0
2025-05-28 04:00:00,23.6,85,21.0,26.5,0.0,0.0,1010.3,1009.4,74,10.8,89,26.3,0.8660254037844386,0.5000000000000001,0.5610336262283677,-0.8277930117131022,5,0.0
2025-05-28 05:00:00,23.5,84,20.7,26.1,0.0,0.0,1010.0,1009.1,51,11.3,92,25.6,0.9659258262890683,0.25881904510252074,0.5610336262283677,-0.8277930117131022,5,0.0
2025-05-28 06:00:00,23.5,83,20.4,25.9,0.0,0.0,1010.3,1009.4,87,11.7,94,25.6,1.0,6.123233995736766e-17,0.5610336262283677,-0.8277930117131022,5,0.0
2025-05-28 07:00:00,24.2,80,20.6,26.9,0.0,0.0,1010.5,1009.6,100,10.2,82,26.3,0.9659258262890683,-0.25881904510252063,0.5610336262283677,-0.8277930117131022,5,0.0
2025-05-28 08:00:00,25.2,77,20.9,27.8,0.0,0.0,1010.8,1009.9,99,11.3,99,26.3,0.8660254037844387,-0.4999999999999998,0.5610336262283677,-0.8277930117131022,5,0.0
2025-05-28 09:00:00,27.2,69,21.0,29.2,0.0,0.0,1011.1,1010.2,97,16.6,109,41.0,0.7071067811865476,-0.7071067811865475,0.5610336262283677,-0.8277930117131022,5,0.0
2025-05-28 10:00:00,28.0,66,21.0,30.0,0.0,0.0,1011.1,1010.2,99,16.5,112,40.7,0.49999999999999994,-0.8660254037844387,0.5610336262283677,-0.8277930117131022,5,0.0
2025-05-28 11:00:00,28.5,65,21.2,30.7,0.0,0.0,1011.0,1010.1,100,16.3,119,40.7,0.258819045102521,-0.9659258262890682,0.5610336262283677,-0.8277930117131022,5,0.0
2025-05-28 12:00:00,28.0,68,21.5,30.3,0.0,0.0,1010.6,1009.7,100,15.6,113,40.3,1.2246467991473532e-16,-1.0,0.5610336262283677,-0.8277930117131022,5,0.0
2025-05-28 13:00:00,28.0,69,21.8,30.3,0.0,0.0,1009.9,1009.0,100,16.8,116,41.8,-0.2588190451025208,-0.9659258262890683,0.5610336262283677,-0.8277930117131022,5,0.0
2025-05-28 14:00:00,29.0,65,21.7,31.4,0.0,0.0,1009.0,1008.1,75,16.1,115,43.2,-0.4999999999999997,-0.8660254037844388,0.5610336262283677,-0.8277930117131022,5,0.0
2025-05-28 15:00:00,29.0,65,21.8,31.6,0.1,0.1,1008.2,1007.3,98,15.3,126,40.7,-0.7071067811865471,-0.7071067811865479,0.5610336262283677,-0.8277930117131022,5,0.0
2025-05-28 16:00:00,28.5,69,22.1,31.4,0.1,0.1,1007.7,1006.8,99,14.4,123,38.9,-0.8660254037844384,-0.5000000000000004,0.5610336262283677,-0.8277930117131022,5,0.0
2025-05-28 17:00:00,27.5,74,22.4,30.7,0.1,0.1,1007.9,1007.0,96,13.6,118,36.0,-0.9659258262890683,-0.25881904510252063,0.5610336262283677,-0.8277930117131022,5,0.0
2025-05-28 18:00:00,26.9,78,22.6,30.2,0.1,0.1,1008.3,1007.4,100,12.8,116,32.8,-1.0,-1.8369701987210297e-16,0.5610336262283677,-0.8277930117131022,5,0.0
2025-05-28 19:00:00,25.9,83,22.7,29.5,0.1,0.1,1009.0,1008.1,100,11.6,108,31.0,-0.9659258262890684,0.2588190451025203,0.5610336262283677,-0.8277930117131022,5,0.0
2025-05-28 20:00:00,25.5,86,23.0,29.4,0.1,0.1,1009.5,1008.6,100,11.6,108,27.0,-0.8660254037844386,0.5000000000000001,0.5610336262283677,-0.8277930117131022,5,0.0
2025-05-28 21:00:00,23.9,97,23.3,27.9,0.2,0.2,1010.0,1009.1,100,10.9,97,22.7,-0.7071067811865477,0.7071067811865474,0.5610336262283677,-0.8277930117131022,5,0.0
2025-05-28 22:00:00,23.9,96,23.3,28.1,1.1,1.1,1010.6,1009.7,100,10.1,107,23.8,-0.5000000000000004,0.8660254037844384,0.5610336262283677,-0.8277930117131022,5,0.0
2025-05-28 23:00:00,23.8,97,23.3,27.8,4.9,4.9,1010.6,1009.7,100,11.6,105,23.0,-0.25881904510252157,0.9659258262890681,0.5610336262283677,-0.8277930117131022,5,0.0
2025-05-29 00:00:00,23.6,98,23.4,27.8,4.1,4.1,1010.2,1009.3,100,10.5,117,23.0,0.0,1.0,0.5467112728685939,-0.8373211953118121,5,0.0
2025-05-29 01:00:00,23.7,99,23.5,28.1,7.7,7.7,1009.4,1008.5,100,9.6,110,21.6,0.25881904510252074,0.9659258262890683,0.5467112728685939,-0.8373211953118121,5,0.0
2025-05-29 02:00:00,23.9,98,23.5,28.4,8.6,8.6,1008.8,1007.9,100,8.4,110,22.7,0.49999999999999994,0.8660254037844387,0.5467112728685939,-0.8373211953118121,5,0.0
2025-05-29 03:00:00,23.7,98,23.4,28.1,5.3,5.3,1008.1,1007.2,100,8.9,96,20.5,0.7071067811865475,0.7071067811865476,0.5467112728685939,-0.8373211953118121,5,0.0
2025-05-29 04:00:00,23.5,99,23.2,27.9,3.2,3.2,1007.9,1007.0,100,8.5,107,21.6,0.8660254037844386,0.5000000000000001,0.5467112728685939,-0.8373211953118121,5,0.0
2025-05-29 05:00:00,23.5,99,23.3,28.4,0.4,0.4,1007.9,1007.0,98,6.0,106,16.9,0.9659258262890683,0.25881904510252074,0.5467112728685939,-0.8373211953118121,5,0.0
2025-05-29 06:00:00,23.8,97,23.4,28.4,0.1,0.1,1008.1,1007.2,96,7.3,130,14.0,1.0,6.123233995736766e-17,0.5467112728685939,-0.8373211953118121,5,0.0
2025-05-29 07:00:00,24.4,96,23.6,29.5,0.0,0.0,1008.5,1007.6,70,5.6,105,14.4,0.9659258262890683,-0.25881904510252063,0.5467112728685939,-0.8373211953118121,5,0.0
2025-05-29 08:00:00,25.6,91,24.0,30.7,0.1,0.1,1009.2,1008.3,97,6.9,141,21.6,0.8660254037844387,-0.4999999999999998,0.5467112728685939,-0.8373211953118121,5,0.0
2025-05-29 09:00:00,27.1,87,24.8,33.0,0.7,0.7,1009.2,1008.3,100,5.0,103,24.8,0.7071067811865476,-0.7071067811865475,0.5467112728685939,-0.8373211953118121,5,0.0
2025-05-29 10:00:00,26.7,89,24.8,32.8,3.7,3.7,1009.9,1009.0,100,3.6,174,22.3,0.49999999999999994,-0.8660254037844387,0.5467112728685939,-0.8373211953118121,5,0.0
2025-05-29 11:00:00,25.5,91,24.0,30.5,10.7,10.7,1009.8,1008.9,100,7.5,188,21.6,0.258819045102521,-0.9659258262890682,0.5467112728685939,-0.8373211953118121,5,0.0
